Time	yH	yL	xP	xS	SZA	Ghc	t2m	sp	hcc	lcc	mcc	asn	rsn	sd	tcsw	fal	tco3	tcwv	W	rh
804	2024-04-17 22:30:00	156.21	141.13	116.47	180.45	75.07	213.45	10.51	990.52	0.07	0	0.01	0.88	0.1	0	0	0.158168	453.22	8.99	4.78	76.4
805	2024-04-17 22:45:00	262.82	254.33	148.17	211.1	72.54	261.78	10.53	990.77	0.05	0	0.01	0.88	0.1	0	0	0.158168	453.72	8.65	4.73	75.32
806	2024-04-17 23:00:00	318.14	324.73	182.63	265.5	70.03	310.73	10.56	991.02	0.02	0	0	0.88	0.1	0	0	0.158168	454.23	8.3	4.67	74.25
807	2024-04-17 23:15:00	364.57	375.47	221.98	315.45	67.53	359.71	10.51	991.14	0.02	0	0	0.88	0.1	0	0	0.158168	453.82	8.29	4.99	72.6
808	2024-04-17 23:30:00	407.68	423.33	265.37	363.7	65.05	408.26	10.46	991.26	0.01	0.01	0	0.88	0.1	0	0	0.158168	453.4	8.27	5.3	70.94
809	2024-04-17 23:45:00	453.57	473.2	286.78	410.4	62.59	456.03	10.41	991.38	0.01	0.01	0	0.88	0.1	0	0	0.158168	452.99	8.26	5.62	69.29
810	2024-04-18 00:00:00	496.14	519.93	333.8	456.4	60.17	502.63	10.37	991.5	0.01	0.01	0	0.88	0.1	0	0	0.158168	452.58	8.25	5.93	67.64
811	2024-04-18 00:15:00	536.76	562.4	382.14	516.95	57.79	547.04	10.31	991.6	0.11	0.01	0	0.88	0.1	0	0	0.158165	452.57	8.21	5.99	66.5
812	2024-04-18 00:30:00	578.89	606.87	431.78	556.35	55.47	588.97	10.26	991.71	0.22	0.01	0	0.88	0.1	0	0	0.158161	452.57	8.17	6.04	65.37
813	2024-04-18 00:45:00	619.8	649.33	479.05	594.2	53.21	628.86	10.2	991.81	0.32	0.01	0	0.88	0.1	0	0	0.158157	452.57	8.13	6.1	64.23
814	2024-04-18 01:00:00	661.51	690.07	522.77	639.6	51.03	666.51	10.15	991.91	0.43	0.01	0	0.88	0.1	0	0	0.158153	452.57	8.09	6.16	63.1
815	2024-04-18 01:15:00	719.18	742.93	531.97	683.65	48.94	701.73	10.72	991.95	0.5	0.01	0.02	0.88	0.1	0	0	0.158153	453.19	7.9	6.14	58.82
816	2024-04-18 01:30:00	791.89	826	496.76	696.65	46.95	734.34	11.29	992	0.56	0	0.04	0.88	0.1	0	0	0.158153	453.81	7.7	6.13	54.55
817	2024-04-18 01:45:00	766.19	793.4	618.4	733.05	45.08	764.2	11.87	992.04	0.63	0	0.07	0.88	0.1	0	0	0.158153	454.43	7.5	6.12	50.27
818	2024-04-18 02:00:00	591.18	667.33	666.44	661.8	43.35	791.25	12.44	992.08	0.7	0	0.09	0.88	0.1	0	0	0.158153	455.06	7.3	6.11	46
819	2024-04-18 02:15:00	774.34	754.07	669.23	843.4	41.78	815.34	12.46	991.99	0.61	0	0.09	0.88	0.1	0	0	0.158157	455.83	7.01	6.13	44.64
820	2024-04-18 02:30:00	875.92	913.8	637.53	791.35	40.4	836.28	12.48	991.9	0.52	0	0.1	0.88	0.1	0	0	0.158161	456.61	6.72	6.15	43.28
821	2024-04-18 02:45:00	829.58	866.67	695.38	804.8	39.21	853.98	12.5	991.81	0.43	0	0.1	0.88	0.1	0	0	0.158165	457.38	6.43	6.17	41.92
822	2024-04-18 03:00:00	835.96	868.33	703.65	816.65	38.24	868.36	12.53	991.72	0.35	0	0.1	0.88	0.1	0	0	0.158168	458.16	6.14	6.2	40.57
823	2024-04-18 03:15:00	843.87	878.53	708.98	816.55	37.52	878.58	12.51	991.76	0.27	0	0.08	0.88	0.1	0	0	0.158168	458.89	5.91	6.17	39.65
824	2024-04-18 03:30:00	849.66	882.07	711.94	829.35	37.05	884.61	12.49	991.79	0.2	0	0.06	0.88	0.1	0	0	0.158168	459.63	5.69	6.14	38.74
825	2024-04-18 03:45:00	861.84	895.4	712.74	825.75	36.84	887.17	12.47	991.83	0.13	0	0.04	0.88	0.1	0	0	0.158168	460.37	5.46	6.11	37.82
826	2024-04-18 04:00:00	862.32	896	710.3	806.2	36.9	886.24	12.45	991.86	0.06	0	0.02	0.88	0.1	0	0	0.158168	461.11	5.23	6.09	36.91
827	2024-04-18 04:15:00	859.14	894.6	704.14	800.45	37.23	881.82	12.62	991.78	0.05	0	0.01	0.88	0.1	0	0	0.158165	461.4	5.14	6.01	35.23
828	2024-04-18 04:30:00	842.67	877.6	696.76	791.1	37.82	873.94	12.79	991.7	0.03	0	0.01	0.88	0.1	0	0	0.158161	461.68	5.05	5.94	33.55
829	2024-04-18 04:45:00	828.62	861.4	683.99	787.8	38.66	862.63	12.96	991.61	0.02	0	0	0.88	0.1	0	0	0.158157	461.97	4.96	5.87	31.87
830	2024-04-18 05:00:00	810.95	842.4	668.9	766.25	39.73	847.93	13.13	991.53	0	0	0	0.88	0.1	0	0	0.158153	462.26	4.86	5.8	30.19
831	2024-04-18 05:15:00	797.84	828.87	648.22	745.55	41.01	829.93	13.16	991.47	0	0	0	0.88	0.1	0	0	0.158157	462.45	4.84	5.72	29.94
832	2024-04-18 05:30:00	765.7	796.53	623.97	719.5	42.48	808.7	13.19	991.41	0	0	0	0.88	0.1	0	0	0.158161	462.64	4.81	5.65	29.69
833	2024-04-18 05:45:00	749.99	776.07	606.34	695.9	44.12	784.35	13.22	991.35	0	0	0	0.88	0.1	0	0	0.158165	462.82	4.78	5.57	29.45
834	2024-04-18 06:00:00	721.39	747.47	582.28	667.7	45.91	756.99	13.25	991.3	0	0	0	0.88	0.1	0	0	0.158168	463.01	4.75	5.5	29.2
835	2024-04-18 06:15:00	694.23	714.87	557.93	642.65	47.84	726.68	13.3	991.27	0	0	0	0.88	0.1	0	0	0.158168	463.55	4.73	5.42	28.97
836	2024-04-18 06:30:00	660.54	682.6	533.53	617.7	49.87	693.55	13.35	991.24	0	0	0	0.88	0.1	0	0	0.158168	464.09	4.72	5.34	28.74
837	2024-04-18 06:45:00	615.69	634.47	505.08	601.8	52.01	657.87	13.4	991.22	0	0	0	0.88	0.1	0	0	0.158168	464.63	4.7	5.26	28.52
838	2024-04-18 07:00:00	579.46	593.93	474.51	560.3	54.23	619.8	13.45	991.19	0	0	0	0.88	0.1	0	0	0.158168	465.17	4.68	5.18	28.29
839	2024-04-18 07:15:00	540.17	553.93	438.85	529.15	56.51	579.52	13.33	991.21	0	0	0	0.88	0.1	0	0	0.158165	465.76	4.67	5.09	27.48
840	2024-04-18 07:30:00	497.17	505.33	397.28	490.3	58.86	537.25	13.21	991.23	0	0	0	0.88	0.1	0	0	0.158161	466.35	4.66	4.99	26.67
841	2024-04-18 07:45:00	444.7	450.53	354.78	452.9	61.25	493.21	13.1	991.26	0	0	0	0.88	0.1	0	0	0.158157	466.94	4.64	4.89	25.86
842	2024-04-18 08:00:00	404.64	405	308.14	414.4	63.69	447.65	12.98	991.28	0	0	0	0.88	0.1	0	0	0.158153	467.54	4.63	4.8	25.05
843	2024-04-18 08:15:00	360.88	357.8	260.94	373.4	66.15	400.85	12.99	991.34	0	0	0	0.88	0.1	0	0	0.158157	467.9	4.61	4.52	25.07
844	2024-04-18 08:30:00	313.55	307	219.25	334.1	68.64	353.12	13	991.4	0	0	0	0.88	0.1	0	0	0.158161	468.27	4.59	4.25	25.09
845	2024-04-18 08:45:00	269.81	259.6	177.31	290.75	71.14	304.83	13.01	991.46	0	0	0	0.88	0.1	0	0	0.158165	468.64	4.58	3.97	25.11
846	2024-04-18 09:00:00	224.64	209.27	145.27	249.45	73.66	256.37	13.02	991.53	0	0	0	0.88	0.1	0	0	0.158168	469.01	4.56	3.7	25.13
847	2024-04-18 09:15:00	180.93	164.87	129.66	206.8	76.17	208.37	11.62	991.56	0	0	0	0.88	0.1	0	0	0.158226	469.23	4.61	3.26	30.65
848	2024-04-18 09:30:00	137.98	121.2	101.11	164.65	78.69	161.42	10.23	991.6	0	0	0	0.88	0.1	0	0	0.158283	469.45	4.66	2.82	36.17
849	2024-04-18 09:45:00	100.61	84.13	72.76	121.65	81.19	116.24	8.84	991.63	0	0	0	0.88	0.1	0	0	0.15834	469.67	4.71	2.37	41.69
850	2024-04-18 10:00:00	64.04	49.53	49.26	81.2	83.68	74.15	7.45	991.67	0	0	0	0.88	0.1	0	0	0.158397	469.89	4.76	1.93	47.21
851	2024-04-18 21:30:00	68.27	49.13	21.53	29.45	84.31	57.44	6.85	993.05	0	0	0	0.88	0.1	0	0	0.160282	479.36	4.43	2.17	45.6
852	2024-04-18 21:45:00	99.86	88.53	41.04	62.4	82.32	87.46	6.25	994.44	0	0	0	0.88	0.1	0	0	0.162166	488.83	4.09	2.41	43.99
853	2024-04-18 22:00:00	143.77	133	64.51	101.8	79.81	128.75	5.66	995.83	0	0	0	0.88	0.1	0	0	0.164051	498.3	3.76	2.65	42.37
854	2024-04-18 22:15:00	189.52	182	91.17	142.4	77.3	172.97	5.67	996.04	0	0	0	0.88	0.1	0	0	0.163944	498.11	3.75	2.66	42.54
855	2024-04-18 22:30:00	235.59	231.47	119.76	185.7	74.78	219.01	5.69	996.26	0	0	0	0.88	0.1	0	0	0.163837	497.92	3.75	2.67	42.71
856	2024-04-18 22:45:00	284.14	284.33	152.13	230.15	72.26	266.04	5.7	996.47	0	0	0	0.88	0.1	0	0	0.163731	497.72	3.74	2.67	42.87
857	2024-04-18 23:00:00	324.39	331.4	186.6	277.25	69.74	313.46	5.71	996.69	0	0	0	0.88	0.1	0	0	0.163624	497.53	3.74	2.68	43.04
858	2024-04-18 23:15:00	359.17	369.07	227.05	331.45	67.24	360.75	5.78	996.69	0	0	0	0.88	0.1	0	0	0.163151	497.06	3.74	2.73	42.74
859	2024-04-18 23:30:00	420.93	436	246.96	386	64.75	407.49	5.84	996.7	0	0	0	0.88	0.1	0	0	0.162678	496.58	3.73	2.79	42.44
860	2024-04-18 23:45:00	465.2	484.47	292.46	432.25	62.3	453.32	5.91	996.71	0	0	0	0.88	0.1	0	0	0.162205	496.1	3.73	2.84	42.13
861	2024-04-19 00:00:00	507.46	530.47	339.52	480.2	59.87	497.9	5.97	996.71	0	0	0	0.88	0.1	0	0	0.161732	495.62	3.73	2.9	41.83
862	2024-04-19 00:15:00	548.1	574.93	388.48	525.25	57.49	541.28	6.09	996.62	0	0	0	0.88	0.1	0	0	0.160961	495.01	3.76	3.08	41.4
863	2024-04-19 00:30:00	589.08	617.8	438.18	558.2	55.17	583.17	6.2	996.54	0	0	0	0.88	0.1	0	0	0.160191	494.39	3.78	3.26	40.98
864	2024-04-19 00:45:00	625.79	656.93	485.09	619.75	52.9	623	6.32	996.45	0	0	0	0.88	0.1	0	0	0.15942	493.78	3.8	3.44	40.55
865	2024-04-19 01:00:00	661.2	690.2	528.9	662.85	50.72	660.56	6.43	996.36	0	0	0	0.88	0.1	0	0	0.15865	493.16	3.83	3.62	40.12
866	2024-04-19 01:15:00	694.48	727.27	570.22	698.5	48.62	695.64	7.17	996.38	0	0	0.11	0.88	0.1	0	0	0.158531	492.48	3.86	3.96	36.66
867	2024-04-19 01:30:00	725.1	757.8	595.57	719.95	46.62	728.07	7.9	996.4	0	0	0.23	0.88	0.1	0	0	0.158413	491.8	3.89	4.3	33.2
868	2024-04-19 01:45:00	733.58	785.33	606.32	729.9	44.75	757.67	8.63	996.41	0	0	0.34	0.88	0.1	0	0	0.158295	491.11	3.93	4.64	29.74
869	2024-04-19 02:00:00	638.66	630.53	642.82	488.5	43.02	784.3	9.36	996.43	0	0	0.45	0.88	0.1	0	0	0.158176	490.42	3.96	4.98	26.27
870	2024-04-19 02:15:00	667.4	708.07	673.68	747.6	41.45	807.83	9.42	996.24	0	0	0.59	0.88	0.1	0	0.01	0.158176	489.6	3.95	5.12	26.22
871	2024-04-19 02:30:00	784.11	818.4	692.16	774.55	40.05	828.16	9.48	996.04	0	0	0.73	0.88	0.1	0	0.02	0.158176	488.77	3.94	5.27	26.16
872	2024-04-19 02:45:00	766.92	814.2	689.75	784.25	38.86	845.17	9.54	995.84	0	0	0.86	0.88	0.1	0	0.02	0.158176	487.94	3.93	5.42	26.1
873	2024-04-19 03:00:00	841.72	878.93	690.91	786.55	37.9	858.79	9.6	995.64	0	0	1	0.88	0.1	0	0.03	0.158176	487.12	3.91	5.56	26.04
874	2024-04-19 03:15:00	772.78	794.8	691.5	788.55	37.17	868.81	9.6	995.58	0	0	1	0.88	0.1	0	0.03	0.158176	486.04	3.92	5.56	26.06
875	2024-04-19 03:30:00	831.11	863.33	700.69	795.35	36.7	875.17	9.6	995.52	0	0	0.99	0.88	0.1	0	0.03	0.158176	484.97	3.92	5.57	26.09
876	2024-04-19 03:45:00	806.63	852.13	692.98	788.85	36.49	878.01	9.61	995.46	0	0	0.99	0.88	0.1	0	0.04	0.158176	483.9	3.92	5.57	26.11
877	2024-04-19 04:00:00	798.15	810.8	696.96	750.05	36.56	877.31	9.61	995.4	0	0	0.98	0.88	0.1	0	0.04	0.158176	482.82	3.92	5.58	26.13
878	2024-04-19 04:15:00	800.51	846.67	695.32	775.2	36.89	873.09	9.93	995.3	0	0	0.99	0.88	0.1	0	0.04	0.158176	480.91	3.94	5.53	25.38
879	2024-04-19 04:30:00	825.37	852.13	692.04	764.05	37.49	865.36	10.24	995.2	0	0	0.99	0.88	0.1	0	0.04	0.158176	478.99	3.96	5.48	24.63
880	2024-04-19 04:45:00	835.3	862.4	680.03	756.8	38.34	854.16	10.56	995.1	0	0	1	0.88	0.1	0	0.04	0.158176	477.08	3.97	5.43	23.88
881	2024-04-19 05:00:00	793.53	816.33	663.62	745	39.42	839.57	10.87	995	0	0	1	0.88	0.1	0	0.04	0.158176	475.16	3.99	5.38	23.12
882	2024-04-19 05:15:00	827.73	858.73	637.66	724.9	40.71	821.64	10.92	994.87	0	0	1	0.88	0.1	0	0.04	0.158176	473.28	4.03	5.27	23.07
883	2024-04-19 05:30:00	722.68	748.33	619.44	704.9	42.19	800.47	10.96	994.75	0	0	1	0.88	0.1	0	0.04	0.158176	471.39	4.07	5.15	23.01
884	2024-04-19 05:45:00	750	763.4	584.47	632.95	43.84	776.18	11	994.62	0	0	1	0.88	0.1	0	0.04	0.158176	469.51	4.1	5.04	22.96
885	2024-04-19 06:00:00	577.8	668.8	518.67	739.85	45.64	748.87	11.04	994.5	0	0	1	0.88	0.1	0	0.04	0.158176	467.62	4.14	4.92	22.9
886	2024-04-19 06:15:00	460.84	528.67	503.17	479.6	47.58	717.96	11.11	994.3	0	0	1	0.88	0.1	0	0.04	0.158176	465.86	4.16	4.73	22.64
887	2024-04-19 06:30:00	548.56	582.13	506.65	606.65	49.62	683.59	11.17	994.11	0	0	1	0.88	0.1	0	0.04	0.158176	464.1	4.18	4.53	22.37
888	2024-04-19 06:45:00	539.82	487.6	445.84	556.05	51.76	646.66	11.23	993.91	0	0	1	0.88	0.1	0	0.05	0.158176	462.33	4.21	4.33	22.1
889	2024-04-19 07:00:00	582.94	616.8	450.03	498.35	53.99	607.37	11.29	993.72	0	0	1	0.88	0.1	0	0.05	0.158176	460.56	4.23	4.13	21.83
890	2024-04-19 07:15:00	546.08	565.93	438.99	497.3	56.28	565.93	11.34	993.67	0	0	1	0.88	0.1	0	0.05	0.158176	458.02	4.25	3.9	21.9
891	2024-04-19 07:30:00	497.09	507	397.77	477.45	58.63	522.56	11.38	993.62	0	0	0.99	0.88	0.1	0	0.05	0.158176	455.47	4.28	3.67	21.98
892	2024-04-19 07:45:00	450.51	455.87	356.03	439.65	61.03	477.52	11.42	993.56	0	0	0.99	0.88	0.1	0	0.04	0.158176	452.92	4.3	3.44	22.05
893	2024-04-19 08:00:00	400.1	403.47	312.45	396.6	63.47	431.11	11.47	993.51	0	0	0.99	0.88	0.1	0	0.04	0.158176	450.37	4.33	3.21	22.12
894	2024-04-19 08:15:00	357.88	356.07	265.09	357.65	65.93	383.7	11.5	993.32	0	0	0.96	0.88	0.1	0	0.04	0.158176	448.53	4.38	2.57	23.49
895	2024-04-19 08:30:00	318.29	312.8	222.92	319.55	68.42	335.59	11.53	993.13	0	0	0.93	0.88	0.1	0	0.03	0.158176	446.69	4.44	1.92	24.86
896	2024-04-19 08:45:00	254.25	258.8	180.89	267.9	70.93	287.22	11.56	992.94	0	0	0.9	0.88	0.1	0	0.03	0.158176	444.86	4.5	1.28	26.23
897	2024-04-19 09:00:00	204.13	185.13	148.02	229.25	73.44	239.1	11.59	992.75	0	0	0.87	0.88	0.1	0	0.02	0.158176	443.02	4.56	0.63	27.6
898	2024-04-19 09:15:00	128.07	125.4	132.51	186.8	75.96	191.56	10.36	992.69	0	0	0.9	0.88	0.1	0	0.03	0.158184	441.22	4.69	1.14	29.74
899	2024-04-19 09:30:00	100.22	83	103.56	155.25	78.47	145.72	9.13	992.64	0	0	0.92	0.88	0.1	0	0.03	0.158192	439.42	4.81	1.65	31.87
900	2024-04-19 09:45:00	104.04	90.33	75.09	113.25	80.98	102.97	7.9	992.58	0	0	0.94	0.88	0.1	0	0.03	0.158199	437.61	4.94	2.16	34.01
901	2024-04-19 10:00:00	61.61	49.87	51.32	72.9	83.46	64.81	6.67	992.53	0	0	0.96	0.88	0.1	0	0.03	0.158207	435.81	5.06	2.67	36.14
902	2024-04-19 21:30:00	80.86	64.13	23.05	12.55	84.1	61.7	6.46	992.25	0.33	0	0.65	0.88	0.1	0	0.03	0.160007	431.79	5.24	2.66	41.32
903	2024-04-19 21:45:00	104.81	99.13	43.75	25.65	82.03	93.45	6.25	991.98	0.66	0	0.35	0.88	0.1	0	0.02	0.161808	427.76	5.42	2.65	46.51
904	2024-04-19 22:00:00	131.76	126.4	55.56	40.4	79.53	135.04	6.04	991.7	1	0	0.04	0.88	0.1	0	0.02	0.163609	423.73	5.6	2.64	51.69
905	2024-04-19 22:15:00	153.99	151.73	80.43	60.2	77.01	179.22	6.03	991.83	0.99	0	0.04	0.88	0.1	0	0.01	0.163406	424.38	5.62	2.63	51.97
906	2024-04-19 22:30:00	195.22	189.53	107.05	117.75	74.49	224.99	6.02	991.95	0.98	0	0.04	0.88	0.1	0	0.01	0.163204	425.03	5.65	2.61	52.26
907	2024-04-19 22:45:00	268.59	262.87	137.86	170.3	71.97	271.6	6.01	992.07	0.97	0	0.03	0.88	0.1	0	0.01	0.163002	425.68	5.68	2.6	52.54
908	2024-04-19 23:00:00	306	317	147.63	179.55	69.45	318.46	6	992.2	0.96	0	0.03	0.88	0.1	0	0.01	0.1628	426.33	5.7	2.58	52.82
909	2024-04-19 23:15:00	332.53	335.27	169.22	218.2	66.95	365.09	5.97	992.15	0.95	0	0.03	0.88	0.1	0	0.01	0.162193	426.84	5.75	2.6	52.59
910	2024-04-19 23:30:00	365.4	377.67	175.73	236.1	64.46	411.09	5.95	992.11	0.93	0	0.02	0.88	0.1	0	0.01	0.161587	427.36	5.79	2.61	52.37
911	2024-04-19 23:45:00	368.14	379.07	195.69	255.15	62.01	456.12	5.93	992.06	0.92	0	0.02	0.88	0.1	0	0.01	0.16098	427.87	5.84	2.62	52.14
912	2024-04-20 00:00:00	404.05	413.87	210.63	286.4	59.58	499.87	5.91	992.02	0.9	0	0.01	0.88	0.1	0	0.01	0.160374	428.38	5.88	2.64	51.92
913	2024-04-20 00:15:00	405.66	428.13	236.5	310.05	57.2	541.6	5.93	991.91	0.9	0	0.01	0.88	0.1	0	0.01	0.159908	428.69	5.94	2.48	50.73
914	2024-04-20 00:30:00	381.77	385.27	275.35	320.6	54.87	581.06	5.95	991.8	0.9	0	0.02	0.88	0.1	0	0.01	0.159443	428.99	6.01	2.33	49.53
915	2024-04-20 00:45:00	497.51	494.27	330.77	409.25	52.6	618.47	5.98	991.69	0.9	0	0.02	0.88	0.1	0	0.01	0.158978	429.3	6.07	2.18	48.34
916	2024-04-20 01:00:00	599.13	619.4	369.02	497.05	50.41	653.61	6	991.58	0.9	0	0.02	0.88	0.1	0	0.01	0.158512	429.61	6.13	2.02	47.14
917	2024-04-20 01:15:00	626.41	639.13	430.32	518.95	48.3	686.3	7.48	991.59	0.83	0	0.03	0.88	0.1	0	0.01	0.158432	429.89	6.2	1.9	43.98
918	2024-04-20 01:30:00	660.81	695.27	465.2	571.9	46.3	716.37	8.95	991.6	0.76	0	0.03	0.88	0.1	0	0.01	0.158352	430.17	6.27	1.78	40.82
919	2024-04-20 02:15:00	744.95	774.07	636.8	706.45	41.11	789.35	12.05	991.49	0.59	0	0.06	0.88	0.1	0	0.01	0.158192	430.88	6.46	1.61	34.23
920	2024-04-20 02:30:00	787.7	824.47	683.08	739.45	39.71	807.48	12.18	991.36	0.55	0	0.08	0.88	0.1	0	0.01	0.158192	431.02	6.51	1.69	33.96
921	2024-04-20 02:45:00	819.58	848.53	687.46	760	38.52	822.34	12.32	991.23	0.52	0	0.11	0.88	0.1	0	0.01	0.158192	431.17	6.57	1.77	33.69
922	2024-04-20 03:00:00	803.18	844.53	696.98	762.4	37.55	833.84	12.45	991.09	0.49	0	0.13	0.88	0.1	0	0	0.158192	431.31	6.62	1.85	33.42
923	2024-04-20 03:15:00	824.84	854.93	702.76	775.85	36.82	842.31	12.65	990.95	0.51	0	0.21	0.88	0.1	0	0	0.158192	431.46	6.69	2.08	33.17
924	2024-04-20 03:30:00	811.2	840.6	710.03	783.1	36.35	847.74	12.85	990.8	0.53	0	0.29	0.88	0.1	0	0	0.158192	431.61	6.76	2.31	32.91
925	2024-04-20 03:45:00	739.83	776.93	678.66	776.95	36.15	849.71	13.05	990.66	0.55	0	0.37	0.88	0.1	0	0	0.158192	431.75	6.83	2.53	32.66
926	2024-04-20 04:00:00	836.91	859.13	704.3	776.85	36.22	848.18	13.26	990.51	0.58	0	0.46	0.88	0.1	0	0	0.158192	431.9	6.9	2.76	32.4
927	2024-04-20 04:15:00	843.96	874.53	701.59	763.75	36.56	843.16	13.95	990.4	0.6	0	0.51	0.88	0.1	0	0	0.158192	432.55	6.99	2.99	31.14
928	2024-04-20 04:30:00	838.11	872.53	694.3	753.2	37.17	834.68	14.65	990.29	0.62	0	0.56	0.88	0.1	0	0	0.158192	433.21	7.08	3.23	29.87
929	2024-04-20 04:45:00	740.13	780.07	670.54	739.1	38.02	822.77	15.35	990.18	0.65	0	0.62	0.88	0.1	0	0	0.158192	433.86	7.17	3.46	28.6
930	2024-04-20 05:00:00	695.02	722	652.12	696.95	39.11	807.48	16.05	990.07	0.67	0	0.67	0.88	0.1	0	0	0.158192	434.51	7.26	3.69	27.33
931	2024-04-20 05:15:00	732.94	746.13	635.67	708.55	40.41	788.91	16.09	989.86	0.6	0	0.62	0.88	0.1	0	0	0.158192	435.89	7.32	3.87	26.56
932	2024-04-20 05:30:00	756.5	803	629.83	676.25	41.9	767.13	16.14	989.64	0.54	0	0.57	0.88	0.1	0	0	0.158192	437.28	7.38	4.06	25.79
933	2024-04-20 05:45:00	655.72	682.87	594.5	650.9	43.56	742.27	16.19	989.43	0.47	0	0.51	0.88	0.1	0	0	0.158192	438.66	7.44	4.24	25.02
934	2024-04-20 06:00:00	683.58	688.13	579.38	610.55	45.37	714.43	16.24	989.21	0.41	0	0.46	0.88	0.1	0	0	0.158192	440.04	7.5	4.43	24.25
935	2024-04-20 06:15:00	648.5	677.47	554.41	566	47.32	683.95	16.22	989.14	0.31	0	0.34	0.88	0.1	0	0	0.158192	441.27	7.5	4.56	23.25
936	2024-04-20 06:30:00	619.94	639.47	529.93	551.25	49.37	650.96	16.19	989.06	0.2	0	0.23	0.88	0.1	0	0	0.158192	442.49	7.5	4.7	22.24
937	2024-04-20 06:45:00	573.02	589.8	503.89	518	51.52	615.48	16.17	988.98	0.1	0	0.11	0.88	0.1	0	0	0.158192	443.71	7.5	4.83	21.24
938	2024-04-20 07:00:00	524.08	539.07	471.52	479.65	53.75	577.7	16.14	988.91	0	0	0	0.88	0.1	0	0	0.158192	444.94	7.5	4.96	20.23
939	2024-04-20 07:15:00	476.75	488.73	436.05	455.15	56.05	537.84	15.91	988.89	0	0	0	0.88	0.1	0	0	0.158192	445.13	7.43	5.06	20.35
940	2024-04-20 07:30:00	424.48	434.27	390.37	419.95	58.4	496.14	15.68	988.88	0	0	0	0.88	0.1	0	0	0.158192	445.33	7.36	5.16	20.46
941	2024-04-20 07:45:00	384.9	389.13	345.72	385.2	60.81	452.88	15.45	988.87	0	0	0	0.88	0.1	0	0	0.158192	445.52	7.29	5.26	20.57
942	2024-04-20 08:00:00	352.51	351.53	310.4	347.25	63.25	408.35	15.22	988.85	0	0	0	0.88	0.1	0	0	0.158192	445.72	7.21	5.35	20.68
943	2024-04-20 08:15:00	324.54	321.53	269.31	319.05	65.72	362.91	15.2	988.89	0	0	0	0.88	0.1	0	0	0.158192	445.18	7.11	5.2	20.9
944	2024-04-20 08:30:00	287.8	283.27	226.57	288.1	68.21	316.94	15.18	988.93	0	0	0	0.88	0.1	0	0	0.158192	444.65	7	5.04	21.13
945	2024-04-20 08:45:00	244.3	237.8	184.5	246.55	70.71	270.88	15.15	988.98	0	0	0	0.88	0.1	0	0	0.158192	444.11	6.89	4.88	21.35
946	2024-04-20 09:00:00	209.16	197.73	150.76	211.35	73.23	225.27	15.13	989.02	0	0	0	0.88	0.1	0	0	0.158192	443.58	6.79	4.72	21.58
